,TIMESTAMP,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION,BIN_NUMBER,MONTH,DAY_NUMBER,WEEK_DAY,DELIVERY_LENGTH,AVG_TRAFFIC_SPEED
4525,2020-08-16 14:02:00.000,3,60.195,24.94,60.194,24.95,45,23,25.0,25.6,3.48581,0.0,168,8,229,6,0,82.6015625
4526,2020-08-16 14:02:00.000,1,60.167,24.928,60.162,24.94,45,53,25.0,25.6,3.48581,0.0,168,8,229,6,0,62.74242424242424
4527,2020-08-16 14:03:00.000,2,60.177,24.956,60.169,24.948,40,35,25.0,25.6,3.48581,0.0,168,8,229,6,0,70.36979166666667
4528,2020-08-16 14:05:00.000,4,60.186,24.963,60.192,24.952,37,38,25.0,25.6,3.48581,0.0,169,8,229,6,0,83.6046511627907
4529,2020-08-16 14:05:00.000,1,60.181,24.95,60.18,24.927,39,28,25.0,25.6,3.48581,0.0,169,8,229,6,0,63.53521126760563
4530,2020-08-16 14:07:00.000,6,60.187,24.944,60.178,24.949,44,34,25.0,25.6,3.48581,0.0,169,8,229,6,0,83.6046511627907
4531,2020-08-16 14:07:00.000,1,60.166,24.962,60.169,24.945,44,47,25.0,25.6,3.48581,0.0,169,8,229,6,0,83.6046511627907
4532,2020-08-16 14:08:00.000,5,60.18,24.977,60.187,24.977,34,33,25.0,25.6,3.48581,0.0,169,8,229,6,0,70.23626373626374
4533,2020-08-16 14:09:00.000,6,60.185,24.948,60.18,24.95,31,15,25.0,25.6,3.48581,0.0,169,8,229,6,0,83.6046511627907
4534,2020-08-16 14:09:00.000,2,60.179,24.927,60.18,24.95,50,49,25.0,25.6,3.48581,0.0,169,8,229,6,0,83.6046511627907
4535,2020-08-16 14:12:00.000,3,60.163,24.941,60.159,24.942,33,41,25.0,25.6,3.48581,0.0,170,8,229,6,0,65.04697986577182
4536,2020-08-16 14:14:00.000,5,60.185,24.959,60.178,24.949,29,39,25.0,25.6,3.48581,0.0,170,8,229,6,0,81.25170068027211
4537,2020-08-16 14:15:00.000,3,60.173,24.921,60.165,24.933,41,24,25.0,25.6,3.48581,0.0,171,8,229,6,0,62.820689655172416
4538,2020-08-16 14:18:00.000,4,60.173,24.92,60.169,24.945,49,30,25.0,25.6,3.48581,0.0,171,8,229,6,0,82.04575163398692
4539,2020-08-16 14:19:00.000,4,60.163,24.925,60.163,24.934,45,52,25.0,25.6,3.48581,0.0,171,8,229,6,0,62.820689655172416
4540,2020-08-16 14:19:00.000,1,60.18,24.954,60.186,24.947,44,27,25.0,25.6,3.48581,0.0,171,8,229,6,0,82.04575163398692
4541,2020-08-16 14:25:00.000,4,60.161,24.936,60.163,24.94,51,40,25.0,25.6,3.48581,0.0,173,8,229,6,0,64.34415584415585
4542,2020-08-16 14:26:00.000,3,60.163,24.933,60.168,24.939,28,45,25.0,25.6,3.48581,0.0,173,8,229,6,0,64.34415584415585
4543,2020-08-16 14:26:00.000,1,60.168,24.922,60.163,24.916,28,33,25.0,25.6,3.48581,0.0,173,8,229,6,0,64.34415584415585
4544,2020-08-16 14:29:00.000,3,60.169,24.927,60.181,24.925,47,44,25.0,25.6,3.48581,0.0,173,8,229,6,0,64.34415584415585
4545,2020-08-16 14:30:00.000,1,60.168,24.945,60.164,24.941,42,47,25.0,25.6,3.48581,0.0,174,8,229,6,0,62.54166666666666
4546,2020-08-16 14:32:00.000,1,60.179,24.945,60.182,24.953,39,31,25.0,25.6,3.48581,0.0,174,8,229,6,0,82.12582781456953
4547,2020-08-16 14:32:00.000,5,60.164,24.946,60.164,24.941,52,47,25.0,25.6,3.48581,0.0,174,8,229,6,0,62.54166666666666
4548,2020-08-16 14:35:00.000,3,60.16,24.939,60.168,24.93,44,43,25.0,25.6,3.48581,0.0,175,8,229,6,0,64.14035087719299
4549,2020-08-16 14:38:00.000,3,60.177,24.915,60.183,24.923,51,31,25.0,25.6,3.48581,0.0,175,8,229,6,0,64.14035087719299
4550,2020-08-16 14:38:00.000,3,60.187,24.952,60.186,24.947,35,36,25.0,25.6,3.48581,0.0,175,8,229,6,0,81.93373493975903
4551,2020-08-16 14:38:00.000,1,60.179,24.927,60.181,24.925,42,38,25.0,25.6,3.48581,0.0,175,8,229,6,0,64.14035087719299
4552,2020-08-16 14:40:00.000,3,60.174,24.953,60.168,24.939,45,51,25.0,25.6,3.48581,0.0,176,8,229,6,0,64.56395348837209
4553,2020-08-16 14:40:00.000,1,60.185,24.924,60.185,24.941,50,40,25.0,25.6,3.48581,0.0,176,8,229,6,0,83.0
4554,2020-08-16 14:41:00.000,2,60.159,24.911,60.167,24.927,50,42,25.0,25.6,3.48581,0.0,176,8,229,6,0,64.56395348837209
4555,2020-08-16 14:42:00.000,1,60.165,24.933,60.165,24.934,42,31,25.0,25.6,3.48581,0.0,176,8,229,6,0,64.56395348837209
4556,2020-08-16 14:43:00.000,1,60.193,24.942,60.198,24.929,46,33,25.0,25.6,3.48581,0.0,176,8,229,6,0,64.56395348837209
4557,2020-08-16 14:50:00.000,6,60.16,24.924,60.169,24.945,48,41,25.0,25.6,3.48581,0.0,178,8,229,6,0,82.4423076923077
4558,2020-08-16 14:55:00.000,1,60.166,24.927,60.169,24.93,37,32,25.0,25.6,3.48581,0.0,179,8,229,6,0,65.05882352941177
4559,2020-08-16 14:56:00.000,1,60.189,24.951,60.187,24.955,36,41,25.0,25.6,3.48581,0.0,179,8,229,6,0,81.90963855421687
4560,2020-08-16 15:03:00.000,6,60.188,24.918,60.181,24.925,37,48,0.0,25.0,3.52477,0.0,180,8,229,6,0,62.54777070063695
4561,2020-08-16 15:14:00.000,1,60.155,24.946,60.169,24.929,46,42,0.0,25.0,3.52477,0.0,182,8,229,6,0,63.47560975609756
4562,2020-08-16 15:16:00.000,1,60.163,24.926,60.168,24.939,43,42,0.0,25.0,3.52477,0.0,183,8,229,6,0,64.03030303030303
4563,2020-08-16 15:17:00.000,2,60.184,24.916,60.163,24.916,47,50,0.0,25.0,3.52477,0.0,183,8,229,6,0,64.03030303030303
4564,2020-08-16 15:18:00.000,4,60.173,24.919,60.166,24.931,44,50,0.0,25.0,3.52477,0.0,183,8,229,6,0,64.03030303030303
4565,2020-08-16 15:20:00.000,1,60.161,24.919,60.166,24.931,45,51,0.0,25.0,3.52477,0.0,184,8,229,6,0,62.71345029239766
4566,2020-08-16 15:21:00.000,5,60.183,24.95,60.178,24.949,34,49,0.0,25.0,3.52477,0.0,184,8,229,6,0,82.16417910447761
4567,2020-08-16 15:22:00.000,2,60.196,24.951,60.188,24.956,43,26,0.0,25.0,3.52477,0.0,184,8,229,6,0,82.16417910447761
4568,2020-08-16 15:25:00.000,4,60.161,24.935,60.157,24.955,46,34,0.0,25.0,3.52477,0.0,185,8,229,6,0,71.5
4569,2020-08-16 15:25:00.000,4,60.169,24.923,60.162,24.914,39,44,0.0,25.0,3.52477,0.0,185,8,229,6,0,64.80503144654088
4570,2020-08-16 15:26:00.000,4,60.185,24.915,60.198,24.93,46,54,0.0,25.0,3.52477,0.0,185,8,229,6,0,64.80503144654088
4571,2020-08-16 15:28:00.000,5,60.17,24.933,60.181,24.925,51,53,0.0,25.0,3.52477,0.0,185,8,229,6,0,64.80503144654088
4572,2020-08-16 15:31:00.000,4,60.177,24.959,60.191,24.975,40,51,0.0,25.0,3.52477,0.0,186,8,229,6,0,71.91162790697675
4573,2020-08-16 15:32:00.000,1,60.164,24.934,60.169,24.945,44,52,0.0,25.0,3.52477,0.0,186,8,229,6,0,82.85915492957747
4574,2020-08-16 15:33:00.000,4,60.187,24.948,60.193,24.943,32,46,0.0,25.0,3.52477,0.0,186,8,229,6,0,82.85915492957747
4575,2020-08-16 15:34:00.000,1,60.16,24.934,60.165,24.934,45,46,0.0,25.0,3.52477,0.0,186,8,229,6,0,63.75903614457831
4576,2020-08-16 15:34:00.000,1,60.172,24.92,60.165,24.935,47,39,0.0,25.0,3.52477,0.0,186,8,229,6,0,63.75903614457831
4577,2020-08-16 15:35:00.000,1,60.193,24.964,60.195,24.956,35,38,0.0,25.0,3.52477,0.0,187,8,229,6,0,82.68992248062015
4578,2020-08-16 15:35:00.000,2,60.156,24.947,60.163,24.94,39,40,0.0,25.0,3.52477,0.0,187,8,229,6,0,62.78021978021978
4579,2020-08-16 15:35:00.000,1,60.182,24.951,60.177,24.95,41,38,0.0,25.0,3.52477,0.0,187,8,229,6,0,82.68992248062015
4580,2020-08-16 15:38:00.000,1,60.159,24.941,60.167,24.935,42,51,0.0,25.0,3.52477,0.0,187,8,229,6,0,62.78021978021978
4581,2020-08-16 15:38:00.000,1,60.183,24.941,60.188,24.956,40,42,0.0,25.0,3.52477,0.0,187,8,229,6,0,82.68992248062015
4582,2020-08-16 15:40:00.000,1,60.184,24.959,60.195,24.956,42,53,0.0,25.0,3.52477,0.0,188,8,229,6,0,84.48051948051948
4583,2020-08-16 15:41:00.000,1,60.157,24.91,60.162,24.927,48,49,0.0,25.0,3.52477,0.0,188,8,229,6,0,63.43939393939394
4584,2020-08-16 15:41:00.000,1,60.164,24.929,60.168,24.928,40,47,0.0,25.0,3.52477,0.0,188,8,229,6,0,63.43939393939394
4585,2020-08-16 15:41:00.000,1,60.189,24.947,60.187,24.961,39,43,0.0,25.0,3.52477,0.0,188,8,229,6,0,71.61276595744681
4586,2020-08-16 15:41:00.000,1,60.175,24.918,60.181,24.925,42,49,0.0,25.0,3.52477,0.0,188,8,229,6,0,63.43939393939394
4587,2020-08-16 15:44:00.000,4,60.158,24.939,60.163,24.919,44,49,0.0,25.0,3.52477,0.0,188,8,229,6,0,63.43939393939394
4588,2020-08-16 15:50:00.000,1,60.162,24.935,60.167,24.938,40,33,0.0,25.0,3.52477,0.0,190,8,229,6,0,64.85915492957747
4589,2020-08-16 15:50:00.000,3,60.175,24.926,60.181,24.925,39,48,0.0,25.0,3.52477,0.0,190,8,229,6,0,64.85915492957747
4590,2020-08-16 15:53:00.000,1,60.164,24.925,60.157,24.946,44,46,0.0,25.0,3.52477,0.0,190,8,229,6,0,70.75
4591,2020-08-16 15:54:00.000,5,60.189,24.913,60.183,24.923,43,47,0.0,25.0,3.52477,0.0,190,8,229,6,0,64.85915492957747
4592,2020-08-16 15:56:00.000,1,60.184,24.95,60.178,24.949,38,44,0.0,25.0,3.52477,0.0,191,8,229,6,0,83.41134751773049
4593,2020-08-16 16:01:00.000,1,60.194,24.945,60.194,24.956,33,42,0.0,24.4,3.34098,0.0,192,8,229,6,0,83.15333333333334
4594,2020-08-16 16:02:00.000,1,60.188,24.954,60.183,24.951,35,28,0.0,24.4,3.34098,0.0,192,8,229,6,0,83.15333333333334
4595,2020-08-16 16:05:00.000,1,60.164,24.928,60.163,24.941,39,31,0.0,24.4,3.34098,0.0,193,8,229,6,0,62.78823529411765
4596,2020-08-16 16:06:00.000,2,60.159,24.915,60.163,24.912,41,43,0.0,24.4,3.34098,0.0,193,8,229,6,0,62.78823529411765
4597,2020-08-16 16:06:00.000,4,60.184,24.946,60.185,24.961,41,39,0.0,24.4,3.34098,0.0,193,8,229,6,0,71.97402597402598
4598,2020-08-16 16:08:00.000,2,60.185,24.961,60.178,24.949,42,50,0.0,24.4,3.34098,0.0,193,8,229,6,0,83.19333333333333
4599,2020-08-16 16:10:00.000,4,60.171,24.925,60.162,24.94,40,56,0.0,24.4,3.34098,0.0,194,8,229,6,0,63.36363636363637
4600,2020-08-16 16:12:00.000,5,60.188,24.966,60.188,24.957,42,49,0.0,24.4,3.34098,0.0,194,8,229,6,0,83.02919708029196
4601,2020-08-16 16:12:00.000,1,60.175,24.919,60.174,24.931,41,40,0.0,24.4,3.34098,0.0,194,8,229,6,0,63.36363636363637
4602,2020-08-16 16:13:00.000,3,60.186,24.953,60.178,24.949,41,47,0.0,24.4,3.34098,0.0,194,8,229,6,0,83.02919708029196
4603,2020-08-16 16:16:00.000,3,60.181,24.92,60.188,24.919,38,42,0.0,24.4,3.34098,0.0,195,8,229,6,0,64.06134969325153
4604,2020-08-16 16:16:00.000,4,60.164,24.924,60.168,24.93,37,28,0.0,24.4,3.34098,0.0,195,8,229,6,0,64.06134969325153
4605,2020-08-16 16:16:00.000,4,60.16,24.915,60.164,24.932,43,44,0.0,24.4,3.34098,0.0,195,8,229,6,0,64.06134969325153
4606,2020-08-16 16:18:00.000,7,60.157,24.952,60.167,24.94,43,45,0.0,24.4,3.34098,0.0,195,8,229,6,0,64.06134969325153
4607,2020-08-16 16:19:00.000,10,60.183,24.953,60.178,24.949,41,55,0.0,24.4,3.34098,0.0,195,8,229,6,0,85.33834586466165
4608,2020-08-16 16:19:00.000,1,60.16,24.937,60.169,24.937,40,45,0.0,24.4,3.34098,0.0,195,8,229,6,0,64.06134969325153
4609,2020-08-16 16:21:00.000,1,60.177,24.959,60.179,24.95,46,48,0.0,24.4,3.34098,0.0,196,8,229,6,0,83.1875
4610,2020-08-16 16:22:00.000,3,60.181,24.952,60.178,24.949,36,53,0.0,24.4,3.34098,0.0,196,8,229,6,0,83.1875
4611,2020-08-16 16:22:00.000,4,60.176,24.957,60.194,24.95,47,49,0.0,24.4,3.34098,0.0,196,8,229,6,0,83.1875
4612,2020-08-16 16:24:00.000,3,60.199,24.949,60.21,24.949,35,39,0.0,24.4,3.34098,0.0,196,8,229,6,0,83.1875
4613,2020-08-16 16:29:00.000,3,60.191,24.912,60.18,24.927,41,38,0.0,24.4,3.34098,0.0,197,8,229,6,0,63.604395604395606
4614,2020-08-16 16:29:00.000,1,60.185,24.967,60.18,24.95,55,47,0.0,24.4,3.34098,0.0,197,8,229,6,0,82.65467625899281
4615,2020-08-16 16:30:00.000,3,60.159,24.938,60.164,24.932,34,44,0.0,24.4,3.34098,0.0,198,8,229,6,0,63.14814814814815
4616,2020-08-16 16:31:00.000,1,60.192,24.967,60.188,24.957,45,53,0.0,24.4,3.34098,0.0,198,8,229,6,0,81.72262773722628
4617,2020-08-16 16:35:00.000,2,60.181,24.948,60.188,24.964,42,32,0.0,24.4,3.34098,0.0,199,8,229,6,0,70.73604060913705
4618,2020-08-16 16:36:00.000,1,60.184,24.923,60.193,24.906,41,28,0.0,24.4,3.34098,0.0,199,8,229,6,0,65.0
4619,2020-08-16 16:36:00.000,1,60.159,24.919,60.152,24.91,46,46,0.0,24.4,3.34098,0.0,199,8,229,6,0,65.0
4620,2020-08-16 16:39:00.000,5,60.184,24.915,60.162,24.914,52,39,0.0,24.4,3.34098,0.0,199,8,229,6,0,65.0
4621,2020-08-16 16:41:00.000,1,60.186,24.952,60.191,24.945,29,49,0.0,24.4,3.34098,0.0,200,8,229,6,0,83.92045454545455
4622,2020-08-16 16:46:00.000,3,60.192,24.948,60.181,24.925,56,53,0.0,24.4,3.34098,0.0,201,8,229,6,0,63.597765363128495
4623,2020-08-16 16:47:00.000,3,60.195,24.958,60.186,24.947,38,49,0.0,24.4,3.34098,0.0,201,8,229,6,0,80.02112676056338
4624,2020-08-16 16:47:00.000,1,60.175,24.921,60.164,24.936,40,47,0.0,24.4,3.34098,0.0,201,8,229,6,0,63.597765363128495
4625,2020-08-16 16:54:00.000,4,60.159,24.933,60.163,24.941,38,43,0.0,24.4,3.34098,0.0,202,8,229,6,0,64.81528662420382
4626,2020-08-16 16:58:00.000,6,60.178,24.923,60.181,24.925,46,43,0.0,24.4,3.34098,0.0,203,8,229,6,0,62.87317073170732
4627,2020-08-16 16:59:00.000,4,60.185,24.963,60.191,24.945,40,41,0.0,24.4,3.34098,0.0,203,8,229,6,0,82.99337748344371
4628,2020-08-16 17:01:00.000,2,60.165,24.937,60.163,24.94,37,39,0.0,23.3,3.30569,0.0,204,8,229,6,0,63.5632183908046
4629,2020-08-16 17:02:00.000,2,60.184,24.942,60.178,24.949,39,56,0.0,23.3,3.30569,0.0,204,8,229,6,0,81.76422764227642
4630,2020-08-16 17:06:00.000,2,60.178,24.96,60.178,24.947,41,45,0.0,23.3,3.30569,0.0,205,8,229,6,0,82.78571428571429
4631,2020-08-16 17:06:00.000,1,60.16,24.939,60.171,24.947,57,49,0.0,23.3,3.30569,0.0,205,8,229,6,0,82.78571428571429
4632,2020-08-16 17:10:00.000,3,60.194,24.942,60.194,24.956,42,36,0.0,23.3,3.30569,0.0,206,8,229,6,0,84.44761904761904
4633,2020-08-16 17:13:00.000,3,60.194,24.942,60.194,24.956,40,40,0.0,23.3,3.30569,0.0,206,8,229,6,0,84.44761904761904
4634,2020-08-16 17:17:00.000,4,60.19,24.943,60.189,24.917,45,43,0.0,23.3,3.30569,0.0,207,8,229,6,0,64.18235294117648
4635,2020-08-16 17:25:00.000,6,60.164,24.927,60.169,24.933,46,38,0.0,23.3,3.30569,0.0,209,8,229,6,0,64.02185792349727
4636,2020-08-16 17:32:00.000,1,60.183,24.913,60.183,24.919,36,35,0.0,23.3,3.30569,0.0,210,8,229,6,0,63.64088397790055
4637,2020-08-16 17:33:00.000,1,60.182,24.926,60.184,24.916,36,48,0.0,23.3,3.30569,0.0,210,8,229,6,0,63.64088397790055
4638,2020-08-16 17:34:00.000,2,60.159,24.937,60.167,24.941,49,37,0.0,23.3,3.30569,0.0,210,8,229,6,0,63.64088397790055
4639,2020-08-16 17:36:00.000,1,60.173,24.93,60.171,24.919,52,48,0.0,23.3,3.30569,0.0,211,8,229,6,0,64.63736263736264
4640,2020-08-16 17:38:00.000,6,60.158,24.921,60.168,24.93,40,48,0.0,23.3,3.30569,0.0,211,8,229,6,0,64.63736263736264
4641,2020-08-16 17:40:00.000,4,60.188,24.953,60.185,24.961,39,43,0.0,23.3,3.30569,0.0,212,8,229,6,0,71.26521739130435
4642,2020-08-16 17:42:00.000,1,60.16,24.946,60.166,24.929,44,43,0.0,23.3,3.30569,0.0,212,8,229,6,0,64.26589595375722
4643,2020-08-16 17:45:00.000,4,60.183,24.955,60.18,24.951,29,45,0.0,23.3,3.30569,0.0,213,8,229,6,0,82.27659574468085
4644,2020-08-16 17:46:00.000,6,60.184,24.953,60.178,24.947,47,29,0.0,23.3,3.30569,0.0,213,8,229,6,0,82.27659574468085
4645,2020-08-16 17:49:00.000,1,60.158,24.919,60.167,24.938,39,45,0.0,23.3,3.30569,0.0,213,8,229,6,0,63.36144578313253
4646,2020-08-16 17:54:00.000,6,60.192,24.94,60.182,24.926,46,37,0.0,23.3,3.30569,0.0,214,8,229,6,0,64.00518134715026
4647,2020-08-16 17:55:00.000,2,60.187,24.944,60.187,24.948,29,31,0.0,23.3,3.30569,0.0,215,8,229,6,0,81.04477611940298
4648,2020-08-16 17:57:00.000,1,60.186,24.954,60.167,24.938,41,43,0.0,23.3,3.30569,0.0,215,8,229,6,0,64.29012345679013
4649,2020-08-16 17:59:00.000,2,60.19,24.947,60.187,24.966,34,29,0.0,23.3,3.30569,0.0,215,8,229,6,0,70.35820895522389
4650,2020-08-16 18:00:00.000,1,60.157,24.948,60.167,24.936,33,23,0.0,22.8,3.03648,0.0,216,8,229,6,0,62.74
4651,2020-08-16 18:00:00.000,2,60.168,24.923,60.174,24.931,33,34,0.0,22.8,3.03648,0.0,216,8,229,6,0,62.74
4652,2020-08-16 18:10:00.000,1,60.185,24.92,60.183,24.919,23,19,0.0,22.8,3.03648,0.0,218,8,229,6,0,63.15730337078652
4653,2020-08-16 18:11:00.000,4,60.176,24.923,60.167,24.938,32,30,0.0,22.8,3.03648,0.0,218,8,229,6,0,63.15730337078652
4654,2020-08-16 18:18:00.000,2,60.183,24.953,60.187,24.961,39,49,0.0,22.8,3.03648,0.0,219,8,229,6,0,69.60765550239235
4655,2020-08-16 18:19:00.000,1,60.17,24.924,60.169,24.948,34,29,0.0,22.8,3.03648,0.0,219,8,229,6,0,69.60765550239235
4656,2020-08-16 18:21:00.000,1,60.194,24.94,60.189,24.917,33,19,0.0,22.8,3.03648,0.0,220,8,229,6,0,63.16571428571429
4657,2020-08-16 18:22:00.000,7,60.17,24.929,60.168,24.93,27,55,0.0,22.8,3.03648,0.0,220,8,229,6,0,63.16571428571429
4658,2020-08-16 18:24:00.000,1,60.182,24.976,60.194,24.956,29,40,0.0,22.8,3.03648,0.0,220,8,229,6,0,82.01369863013699
4659,2020-08-16 18:25:00.000,1,60.183,24.953,60.188,24.957,36,42,0.0,22.8,3.03648,0.0,221,8,229,6,0,84.33962264150944
4660,2020-08-16 18:26:00.000,2,60.156,24.912,60.159,24.918,45,26,0.0,22.8,3.03648,0.0,221,8,229,6,0,64.26666666666667
4661,2020-08-16 18:32:00.000,5,60.184,24.961,60.191,24.945,32,30,0.0,22.8,3.03648,0.0,222,8,229,6,0,81.52
4662,2020-08-16 18:36:00.000,3,60.16,24.922,60.164,24.933,29,30,0.0,22.8,3.03648,0.0,223,8,229,6,0,64.04761904761905
4663,2020-08-16 18:38:00.000,1,60.163,24.936,60.163,24.94,24,34,0.0,22.8,3.03648,0.0,223,8,229,6,0,64.04761904761905
4664,2020-08-16 18:42:00.000,1,60.181,24.953,60.195,24.956,28,46,0.0,22.8,3.03648,0.0,224,8,229,6,0,82.84496124031008
4665,2020-08-16 18:49:00.000,3,60.188,24.916,60.189,24.917,24,41,0.0,22.8,3.03648,0.0,225,8,229,6,0,63.51231527093596
4666,2020-08-16 18:58:00.000,1,60.184,24.943,60.174,24.921,28,38,0.0,22.8,3.03648,0.0,227,8,229,6,0,62.708333333333336
4667,2020-08-16 19:00:00.000,5,60.175,24.957,60.178,24.949,30,36,0.0,20.6,3.26352,0.0,228,8,229,6,0,80.85185185185185
4668,2020-08-16 19:13:00.000,3,60.159,24.92,60.162,24.914,33,32,0.0,20.6,3.26352,0.0,230,8,229,6,0,63.387978142076506
4669,2020-08-16 19:13:00.000,3,60.187,24.967,60.178,24.949,33,46,0.0,20.6,3.26352,0.0,230,8,229,6,0,81.28873239436619
4670,2020-08-16 19:15:00.000,1,60.186,24.948,60.188,24.956,32,41,0.0,20.6,3.26352,0.0,231,8,229,6,0,82.14074074074074
4671,2020-08-16 19:17:00.000,3,60.164,24.95,60.167,24.938,24,20,0.0,20.6,3.26352,0.0,231,8,229,6,0,63.38181818181818
4672,2020-08-16 19:23:00.000,3,60.164,24.926,60.162,24.914,27,15,0.0,20.6,3.26352,0.0,232,8,229,6,0,64.19704433497537
4673,2020-08-16 19:24:00.000,1,60.165,24.93,60.169,24.93,18,20,0.0,20.6,3.26352,0.0,232,8,229,6,0,64.19704433497537
4674,2020-08-16 19:30:00.000,6,60.192,24.937,60.189,24.917,32,25,0.0,20.6,3.26352,0.0,234,8,229,6,0,64.25274725274726
4675,2020-08-16 19:34:00.000,5,60.159,24.941,60.168,24.939,24,15,0.0,20.6,3.26352,0.0,234,8,229,6,0,64.25274725274726
4676,2020-08-16 19:47:00.000,1,60.172,24.958,60.186,24.947,31,28,0.0,20.6,3.26352,0.0,237,8,229,6,0,80.84297520661157
4677,2020-08-16 19:51:00.000,3,60.17,24.947,60.169,24.938,24,38,0.0,20.6,3.26352,0.0,238,8,229,6,0,64.18867924528301
4678,2020-08-16 19:59:00.000,1,60.185,24.96,60.188,24.946,25,24,0.0,20.6,3.26352,0.0,239,8,229,6,0,81.99056603773585
4679,2020-08-17 05:54:00.000,7,60.184,24.947,60.178,24.949,28,43,0.0,12.2,1.9772,0.0,70,8,230,0,0,84.80597014925372
4680,2020-08-17 06:09:00.000,3,60.162,24.942,60.173,24.923,37,36,0.0,15.6,1.94945,0.0,73,8,230,0,0,64.97802197802197
4681,2020-08-17 06:50:00.000,1,60.169,24.928,60.173,24.923,25,26,0.0,15.6,1.94945,0.0,82,8,230,0,0,64.3047619047619
4682,2020-08-17 06:56:00.000,1,60.162,24.92,60.163,24.91,26,18,0.0,15.6,1.94945,0.0,83,8,230,0,0,64.10050251256281
4683,2020-08-17 06:57:00.000,1,60.188,24.952,60.183,24.919,35,31,0.0,15.6,1.94945,0.0,83,8,230,0,0,64.10050251256281
4684,2020-08-17 07:36:00.000,4,60.189,24.952,60.186,24.947,27,20,0.0,17.8,1.91378,0.0,91,8,230,0,0,79.92571428571429
4685,2020-08-17 07:36:00.000,2,60.197,24.947,60.195,24.957,31,24,0.0,17.8,1.91378,0.0,91,8,230,0,0,79.92571428571429
4686,2020-08-17 07:48:00.000,1,60.185,24.949,60.169,24.93,38,35,0.0,17.8,1.91378,0.0,93,8,230,0,0,62.3469387755102
4687,2020-08-17 07:54:00.000,4,60.187,24.973,60.187,24.962,32,24,0.0,17.8,1.91378,0.0,94,8,230,0,0,69.88148148148149
4688,2020-08-17 07:57:00.000,1,60.177,24.926,60.174,24.951,34,28,0.0,17.8,1.91378,0.0,95,8,230,0,0,69.28102189781022
4689,2020-08-17 08:06:00.000,1,60.192,24.958,60.185,24.98,39,26,0.0,20.0,2.37401,0.0,97,8,230,0,0,69.98069498069498
4690,2020-08-17 08:09:00.000,4,60.16,24.923,60.183,24.923,51,51,0.0,20.0,2.37401,0.0,97,8,230,0,0,60.48214285714285
4691,2020-08-17 08:15:00.000,4,60.173,24.926,60.168,24.937,40,47,0.0,20.0,2.37401,0.0,99,8,230,0,0,62.046875
4692,2020-08-17 08:15:00.000,1,60.173,24.918,60.167,24.936,39,24,0.0,20.0,2.37401,0.0,99,8,230,0,0,62.046875
4693,2020-08-17 08:18:00.000,7,60.196,24.958,60.186,24.947,40,41,0.0,20.0,2.37401,0.0,99,8,230,0,0,80.09045226130654
4694,2020-08-17 08:23:00.000,3,60.188,24.956,60.185,24.953,34,28,0.0,20.0,2.37401,0.0,100,8,230,0,0,80.3225806451613
4695,2020-08-17 08:23:00.000,1,60.166,24.928,60.18,24.951,52,52,0.0,20.0,2.37401,0.0,100,8,230,0,0,80.3225806451613
4696,2020-08-17 08:26:00.000,1,60.186,24.914,60.181,24.925,37,46,0.0,20.0,2.37401,0.0,101,8,230,0,0,62.479729729729726
4697,2020-08-17 08:34:00.000,3,60.181,24.954,60.185,24.961,42,55,0.0,20.0,2.37401,0.0,102,8,230,0,0,69.73643410852713
4698,2020-08-17 08:35:00.000,1,60.191,24.957,60.187,24.956,40,46,0.0,20.0,2.37401,0.0,103,8,230,0,0,81.45161290322581
4699,2020-08-17 08:36:00.000,2,60.161,24.925,60.157,24.955,44,50,0.0,20.0,2.37401,0.0,103,8,230,0,0,68.92808219178082
4700,2020-08-17 08:41:00.000,6,60.167,24.95,60.167,24.942,38,48,0.0,20.0,2.37401,0.0,104,8,230,0,0,62.92822966507177
4701,2020-08-17 08:46:00.000,2,60.187,24.946,60.194,24.95,39,23,0.0,20.0,2.37401,0.0,105,8,230,0,0,80.00564971751412
4702,2020-08-17 08:48:00.000,3,60.157,24.951,60.164,24.944,57,48,0.0,20.0,2.37401,0.0,105,8,230,0,0,62.635714285714286
4703,2020-08-17 09:03:00.000,6,60.184,24.917,60.189,24.917,40,46,0.0,21.7,2.4903,0.0,108,8,230,0,0,62.608247422680414
4704,2020-08-17 09:10:00.000,4,60.185,24.951,60.186,24.947,33,45,0.0,21.7,2.4903,0.0,110,8,230,0,0,80.12426035502959
4705,2020-08-17 09:11:00.000,1,60.161,24.928,60.158,24.936,42,39,0.0,21.7,2.4903,0.0,110,8,230,0,0,63.760233918128655
4706,2020-08-17 09:13:00.000,1,60.176,24.924,60.179,24.923,33,48,0.0,21.7,2.4903,0.0,110,8,230,0,0,63.760233918128655
4707,2020-08-17 09:16:00.000,3,60.163,24.935,60.159,24.942,40,43,0.0,21.7,2.4903,0.0,111,8,230,0,0,60.58715596330275
4708,2020-08-17 09:20:00.000,1,60.164,24.935,60.164,24.944,41,52,0.0,21.7,2.4903,0.0,112,8,230,0,0,62.59782608695652
